                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     34,                 1.3351,                0.73582,                 1.2474,                 0.8895,                0.87328,                0.92097,                0.47174,                 1.5775,                0.67479,                 1.4132,              0.0083665,              0.0083665,              0.0083665
                     35,                 1.3432,                0.75412,                 1.2528,                0.95053,                0.82838,                0.91812,                0.44106,                  1.602,                0.70338,                  1.469,               0.008317,               0.008317,               0.008317
                     36,                 1.3288,                0.75682,                 1.2539,                0.83381,                0.81795,                0.88545,                0.44657,                 1.5794,                0.71354,                 1.4514,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.3296,                0.72338,                  1.244,                0.87388,                0.81368,                0.88109,                0.44752,                 1.6028,                0.71389,                 1.4531,               0.008218,               0.008218,               0.008218
                     38,                 1.3109,                0.73571,                 1.2367,                0.79795,                0.80897,                 0.8564,                0.42105,                 1.6303,                 0.7428,                 1.4691,              0.0081685,              0.0081685,              0.0081685
                     39,                 1.3302,                 0.7468,                 1.2643,                 0.9266,                0.82158,                0.91493,                0.46589,                  1.577,                0.66406,                  1.421,               0.008119,               0.008119,               0.008119
                     40,                 1.3276,                 0.7503,                 1.2498,                0.91664,                0.81447,                0.91256,                0.47065,                 1.5667,                0.68659,                 1.4194,              0.0080695,              0.0080695,              0.0080695
                     41,                 1.3274,                0.73149,                 1.2413,                0.90804,                0.83384,                0.90234,                0.46115,                 1.5884,                0.67852,                 1.4477,                0.00802,                0.00802,                0.00802
                     42,                  1.317,                0.72826,                 1.2443,                0.90741,                0.85949,                0.92055,                0.46986,                 1.5576,                0.66455,                 1.4292,              0.0079705,              0.0079705,              0.0079705
                     43,                 1.2794,                0.71032,                 1.2217,                0.90264,                 0.8932,                0.92698,                0.47609,                 1.6109,                0.63142,                  1.451,               0.007921,               0.007921,               0.007921
                     44,                 1.2969,                0.71445,                 1.2322,                0.84218,                0.85482,                0.89249,                 0.4412,                 1.5929,                0.70561,                 1.4303,              0.0078715,              0.0078715,              0.0078715
                     45,                 1.3137,                0.73629,                 1.2389,                 0.8518,                0.84625,                0.88178,                0.44444,                 1.6049,                0.71282,                 1.4529,               0.007822,               0.007822,               0.007822
                     46,                 1.2714,                0.70069,                 1.2138,                0.87785,                0.88688,                0.91252,                 0.4554,                 1.6236,                0.67419,                  1.466,              0.0077725,              0.0077725,              0.0077725
                     47,                 1.3099,                0.73705,                 1.2335,                0.89926,                0.82066,                0.91412,                0.46019,                 1.5766,                0.66665,                 1.4178,               0.007723,               0.007723,               0.007723
                     48,                 1.3019,                0.72955,                 1.2419,                0.87874,                0.85972,                0.90282,                0.45005,                 1.6134,                0.67221,                 1.4779,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.2999,                0.71908,                 1.2391,                0.91911,                0.83473,                0.90523,                0.46332,                 1.5924,                0.65299,                 1.4442,               0.007624,               0.007624,               0.007624
                     50,                 1.3016,                0.70421,                 1.2369,                0.89459,                0.88482,                0.90933,                0.44447,                 1.6327,                0.66009,                 1.5163,              0.0075745,              0.0075745,              0.0075745
                     51,                 1.2908,                0.71839,                 1.2421,                0.92364,                0.80897,                0.90716,                 0.4447,                 1.6191,                0.68251,                 1.5226,               0.007525,               0.007525,               0.007525
                     52,                 1.2873,                0.71524,                 1.2385,                0.89033,                0.82489,                0.90154,                0.45155,                 1.5783,                0.68595,                 1.4572,              0.0074755,              0.0074755,              0.0074755
                     53,                 1.3064,                0.73174,                  1.241,                  0.898,                0.83891,                 0.8962,                0.44938,                 1.5868,                0.69228,                 1.4557,               0.007426,               0.007426,               0.007426
                     54,                 1.2771,                0.69555,                 1.2189,                0.93828,                0.83254,                0.91776,                0.45936,                 1.6112,                0.64828,                  1.483,              0.0073765,              0.0073765,              0.0073765
                     55,                 1.2911,                0.71596,                 1.2342,                0.89469,                0.85653,                0.90747,                 0.4583,                 1.5943,                0.67149,                 1.4382,               0.007327,               0.007327,               0.007327
                     56,                 1.2832,                0.69667,                 1.2277,                0.82938,                0.89411,                0.89977,                0.45164,                 1.5678,                0.67699,                  1.443,              0.0072775,              0.0072775,              0.0072775
                     57,                 1.2707,                0.69746,                 1.2275,                0.89388,                0.83121,                0.90696,                0.46355,                 1.5744,                0.64734,                 1.4383,               0.007228,               0.007228,               0.007228
                     58,                 1.2745,                0.71589,                 1.2273,                0.89506,                0.81519,                0.89373,                0.43959,                 1.6092,                0.68071,                 1.4759,              0.0071785,              0.0071785,              0.0071785
                     59,                 1.2753,                0.68919,                 1.2146,                0.88403,                0.83402,                0.89328,                0.41165,                 1.6453,                0.72563,                 1.4962,               0.007129,               0.007129,               0.007129
                     60,                 1.2778,                0.69384,                 1.2235,                0.90347,                 0.8404,                0.91851,                0.45231,                 1.6078,                0.65786,                 1.4699,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.2689,                0.70882,                 1.2146,                0.90117,                0.82757,                0.90788,                0.45519,                 1.6038,                0.66209,                 1.4739,                0.00703,                0.00703,                0.00703
                     62,                 1.2437,                0.67193,                 1.1987,                0.89477,                0.80991,                0.88085,                0.42348,                 1.6526,                0.69154,                 1.5132,              0.0069805,              0.0069805,              0.0069805
                     63,                  1.263,                0.68328,                 1.2183,                0.90049,                0.81169,                 0.8836,                0.43412,                 1.6388,                0.67184,                 1.5039,               0.006931,               0.006931,               0.006931
                     64,                 1.2519,                0.68733,                 1.2194,                 0.8997,                0.80814,                0.89509,                0.45145,                 1.6037,                0.68085,                 1.4914,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.2496,                0.70088,                 1.2194,                0.90135,                0.82937,                0.89992,                0.45179,                 1.5921,                0.70904,                 1.4804,               0.006832,               0.006832,               0.006832
                     66,                  1.259,                0.67356,                 1.2013,                0.90255,                0.79349,                0.88795,                0.41797,                 1.6569,                0.69681,                 1.5415,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.2366,                0.69409,                 1.2043,                0.80536,                0.77254,                0.81793,                 0.4036,                 1.6751,                0.78901,                 1.5183,               0.006733,               0.006733,               0.006733
                     68,                 1.2377,                 0.6815,                 1.2038,                0.92364,                0.80627,                0.88479,                 0.4355,                 1.6434,                0.66876,                 1.5041,              0.0066835,              0.0066835,              0.0066835
                     69,                 1.2471,                0.67116,                  1.206,                0.89943,                0.84595,                0.87817,                0.42714,                 1.6635,                0.66427,                 1.5329,               0.006634,               0.006634,               0.006634
                     70,                 1.2242,                0.66937,                 1.1952,                0.90008,                0.79895,                0.87302,                0.42549,                 1.6344,                0.70956,                 1.5311,              0.0065845,              0.0065845,              0.0065845
                     71,                 1.2542,                0.66644,                 1.2135,                0.89876,                0.84315,                0.90012,                0.45937,                 1.5914,                0.62897,                 1.4541,               0.006535,               0.006535,               0.006535
                     72,                 1.2491,                0.68741,                 1.2127,                0.93475,                 0.8068,                0.88906,                0.43515,                 1.6459,                0.68033,                 1.5262,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.2294,                0.67156,                 1.2001,                0.91722,                0.82382,                0.89023,                0.42885,                 1.6338,                0.70866,                  1.517,               0.006436,               0.006436,               0.006436
                     74,                 1.2424,                0.67389,                 1.1998,                0.86314,                0.81038,                0.86563,                0.42628,                 1.6127,                0.70904,                 1.4826,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.2305,                0.67733,                 1.1997,                0.86797,                0.85358,                0.89328,                0.42551,                 1.6355,                0.71617,                 1.5209,               0.006337,               0.006337,               0.006337
                     76,                 1.2109,                0.67805,                 1.1877,                0.92183,                0.84112,                0.90693,                0.44745,                 1.6274,                 0.6568,                 1.5089,              0.0062875,              0.0062875,              0.0062875
                     77,                 1.2143,                0.65481,                   1.19,                0.90271,                0.80884,                0.88809,                0.44499,                 1.6074,                0.66041,                 1.4697,               0.006238,               0.006238,               0.006238
