                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                 1.4819,                0.84974,                 1.5573,                0.89147,                0.82842,                0.90309,                0.45837,                 1.5768,                0.79105,                 1.6577,              0.0070795,              0.0070795,              0.0070795
                     61,                 1.4624,                0.84353,                 1.5342,                0.67605,                0.76788,                0.73451,                 0.3731,                 1.6231,                0.95386,                 1.6958,                0.00703,                0.00703,                0.00703
                     62,                  1.429,                 0.8308,                 1.5127,                0.86779,                0.84632,                0.90418,                0.44863,                 1.5701,                0.81201,                 1.6806,              0.0069805,              0.0069805,              0.0069805
                     63,                 1.4566,                 0.8437,                 1.5394,                0.90726,                0.82547,                0.91318,                0.45955,                 1.5861,                0.80515,                 1.6737,               0.006931,               0.006931,               0.006931
                     64,                 1.4538,                0.83451,                 1.5451,                0.80236,                0.84392,                0.85859,                0.43405,                 1.6027,                0.81418,                 1.6847,              0.0068815,              0.0068815,              0.0068815
                     65,                 1.4638,                0.85819,                 1.5481,                0.84602,                0.80857,                0.88059,                0.45361,                 1.6006,                0.78234,                  1.678,               0.006832,               0.006832,               0.006832
                     66,                 1.4549,                0.81547,                 1.5182,                0.84146,                0.79719,                0.88808,                0.42782,                 1.6368,                0.80626,                 1.7201,              0.0067825,              0.0067825,              0.0067825
                     67,                 1.4396,                0.83634,                 1.5203,                0.73347,                0.80828,                0.81229,                0.41351,                 1.5787,                0.84986,                 1.6771,               0.006733,               0.006733,               0.006733
                     68,                 1.4381,                0.83121,                 1.5156,                0.79901,                 0.7722,                0.83083,                0.42927,                 1.5816,                0.83576,                 1.6693,              0.0066835,              0.0066835,              0.0066835
                     69,                  1.446,                0.82929,                 1.5282,                0.71791,                0.84625,                0.76926,                0.38466,                 1.6275,                 0.8699,                 1.7057,               0.006634,               0.006634,               0.006634
                     70,                 1.4237,                0.81626,                 1.5065,                0.83593,                0.85897,                0.89762,                0.46068,                 1.5905,                0.76615,                 1.6704,              0.0065845,              0.0065845,              0.0065845
                     71,                  1.434,                0.81359,                 1.5092,                0.77184,                0.85337,                0.83864,                0.42774,                 1.6049,                0.82411,                 1.6646,               0.006535,               0.006535,               0.006535
                     72,                 1.4526,                0.84255,                 1.5221,                0.85899,                0.81856,                0.87411,                0.43611,                 1.6437,                0.78625,                 1.7062,              0.0064855,              0.0064855,              0.0064855
                     73,                 1.4237,                0.82399,                 1.4999,                0.79944,                0.77624,                0.85423,                0.41599,                  1.611,                0.85636,                 1.6793,               0.006436,               0.006436,               0.006436
                     74,                 1.4246,                0.81264,                 1.5062,                0.89333,                0.84511,                0.91279,                0.46158,                 1.6099,                0.77271,                 1.6864,              0.0063865,              0.0063865,              0.0063865
                     75,                 1.4469,                0.82221,                 1.5136,                0.86985,                0.82304,                0.90454,                0.44148,                 1.6001,                0.81061,                 1.6714,               0.006337,               0.006337,               0.006337
                     76,                 1.4246,                 0.8272,                 1.4938,                0.86822,                0.78188,                0.85496,                 0.4303,                 1.5959,                0.84545,                 1.6807,              0.0062875,              0.0062875,              0.0062875
                     77,                  1.427,                0.80197,                 1.5009,                0.86206,                0.81041,                0.88293,                 0.4532,                 1.5795,                0.74826,                  1.646,               0.006238,               0.006238,               0.006238
                     78,                 1.3953,                 0.7817,                 1.4736,                0.85509,                0.80366,                0.88945,                0.44128,                 1.6272,                0.76824,                 1.6964,              0.0061885,              0.0061885,              0.0061885
                     79,                  1.422,                0.81179,                 1.4998,                0.81752,                0.80761,                0.84851,                0.42437,                 1.5951,                0.82581,                 1.6745,               0.006139,               0.006139,               0.006139
                     80,                 1.4038,                0.79104,                 1.4723,                0.84791,                0.88806,                 0.9051,                0.44707,                   1.58,                0.76704,                 1.6528,              0.0060895,              0.0060895,              0.0060895
                     81,                 1.4217,                0.80772,                 1.4941,                0.88976,                0.81678,                0.88456,                0.45023,                 1.5798,                0.74322,                  1.648,                0.00604,                0.00604,                0.00604
                     82,                  1.425,                0.81053,                 1.5061,                0.89736,                0.81089,                0.88621,                 0.4404,                 1.5812,                0.79534,                  1.656,              0.0059905,              0.0059905,              0.0059905
