                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                 1.3884,                0.79224,                 1.6596,                0.84161,                 0.9161,                0.92119,                0.45152,                 1.6134,                0.77689,                 2.1041,              0.0050995,              0.0050995,              0.0050995
                    101,                  1.381,                0.76955,                 1.6605,                0.81216,                0.90901,                0.91388,                0.46493,                 1.5701,                 0.7487,                 2.0521,                0.00505,                0.00505,                0.00505
                    102,                 1.3956,                0.79605,                 1.6836,                0.80552,                0.89875,                0.89751,                0.45934,                 1.6046,                0.76361,                 2.0808,              0.0050005,              0.0050005,              0.0050005
                    103,                  1.378,                0.77506,                 1.6598,                0.85845,                0.86062,                0.91231,                0.45544,                  1.579,                0.76018,                 2.0561,               0.004951,               0.004951,               0.004951
                    104,                 1.3794,                0.76456,                 1.6466,                0.83727,                0.87333,                0.91573,                0.45635,                 1.5857,                0.75443,                 2.0625,              0.0049015,              0.0049015,              0.0049015
                    105,                 1.3861,                0.79571,                 1.6676,                0.87015,                0.86325,                0.90688,                0.45285,                 1.6141,                0.77259,                 2.0995,               0.004852,               0.004852,               0.004852
                    106,                 1.3657,                0.77623,                 1.6674,                0.87057,                0.83385,                0.90437,                0.44878,                 1.6062,                0.75247,                 2.1005,              0.0048025,              0.0048025,              0.0048025
                    107,                  1.372,                0.78425,                 1.6619,                0.81957,                0.90219,                0.90638,                0.45276,                 1.5854,                0.74397,                 2.0991,               0.004753,               0.004753,               0.004753
                    108,                 1.3842,                0.78039,                 1.6362,                 0.8406,                0.88079,                0.91787,                0.46603,                 1.5607,                0.74885,                  2.038,              0.0047035,              0.0047035,              0.0047035
                    109,                 1.3669,                0.77412,                 1.6465,                 0.8967,                0.85099,                0.90772,                0.45796,                 1.5885,                0.75289,                 2.0674,               0.004654,               0.004654,               0.004654
                    110,                 1.3895,                0.78537,                 1.6557,                0.88595,                0.84242,                 0.9206,                0.45274,                 1.6126,                0.75736,                 2.0953,              0.0046045,              0.0046045,              0.0046045
                    111,                 1.3829,                0.78561,                 1.6753,                0.81228,                0.87816,                0.90138,                 0.4623,                 1.5559,                0.75124,                 2.0373,               0.004555,               0.004555,               0.004555
                    112,                 1.3763,                0.76621,                 1.6569,                0.83907,                0.88092,                0.88845,                 0.4438,                 1.5838,                0.76497,                 2.0665,              0.0045055,              0.0045055,              0.0045055
                    113,                 1.3607,                0.77777,                 1.6199,                0.85526,                0.89991,                 0.9095,                0.46045,                 1.5666,                0.74044,                 2.0353,               0.004456,               0.004456,               0.004456
                    114,                 1.3634,                 0.7771,                 1.6585,                0.88557,                0.86643,                  0.921,                0.45301,                 1.6089,                0.73821,                 2.0981,              0.0044065,              0.0044065,              0.0044065
                    115,                 1.3504,                0.76012,                 1.6256,                0.85997,                0.88634,                0.90546,                0.42501,                 1.6401,                0.77736,                 2.1102,               0.004357,               0.004357,               0.004357
                    116,                 1.3667,                0.77762,                  1.638,                0.86789,                0.87367,                0.92706,                0.45471,                 1.5812,                0.74401,                 2.0831,              0.0043075,              0.0043075,              0.0043075
                    117,                 1.3541,                0.75784,                  1.634,                0.84797,                0.80548,                 0.8762,                0.43436,                 1.6034,                0.80153,                 2.0852,               0.004258,               0.004258,               0.004258
                    118,                 1.3655,                0.79062,                 1.6565,                0.81777,                0.87697,                0.90103,                0.45547,                 1.5648,                0.74478,                 2.0651,              0.0042085,              0.0042085,              0.0042085
                    119,                 1.3654,                 0.7745,                 1.6259,                0.85115,                0.77556,                0.84336,                0.42101,                 1.6155,                0.79463,                 2.1124,               0.004159,               0.004159,               0.004159
                    120,                 1.3367,                0.75554,                 1.6191,                0.82174,                0.85653,                0.89553,                0.44473,                 1.5891,                 0.7598,                 2.0813,              0.0041095,              0.0041095,              0.0041095
                    121,                 1.3717,                0.78258,                 1.6519,                0.92501,                0.81578,                0.91604,                0.45909,                 1.5693,                0.74808,                 2.0711,                0.00406,                0.00406,                0.00406
                    122,                 1.3357,                0.76494,                 1.6321,                 0.8585,                 0.8799,                0.92062,                0.45227,                 1.5745,                0.74013,                 2.0881,              0.0040105,              0.0040105,              0.0040105
                    123,                 1.3523,                 0.7762,                 1.6372,                0.92388,                0.82618,                0.92352,                0.45107,                 1.5862,                 0.7456,                 2.0904,               0.003961,               0.003961,               0.003961
                    124,                 1.3361,                0.75869,                 1.6168,                0.90003,                0.82048,                0.90014,                0.44952,                 1.5802,                0.74494,                 2.0869,              0.0039115,              0.0039115,              0.0039115
                    125,                 1.3261,                0.75417,                 1.6194,                 0.8895,                 0.8459,                0.91126,                0.44594,                 1.6052,                0.73031,                 2.1188,               0.003862,               0.003862,               0.003862
                    126,                 1.3566,                0.77586,                 1.6455,                0.88199,                 0.8705,                0.91315,                0.45387,                 1.5904,                0.73102,                 2.1199,              0.0038125,              0.0038125,              0.0038125
                    127,                  1.337,                0.73731,                 1.6257,                0.89336,                 0.8005,                0.88285,                 0.4502,                 1.5775,                0.74757,                  2.084,               0.003763,               0.003763,               0.003763
                    128,                 1.3572,                 0.7779,                 1.6323,                0.89303,                0.82885,                0.91231,                0.45543,                 1.5879,                0.73414,                 2.0937,              0.0037135,              0.0037135,              0.0037135
                    129,                 1.3202,                0.74633,                 1.5956,                  0.858,                0.87497,                0.89784,                0.44973,                 1.5739,                0.72814,                 2.0941,               0.003664,               0.003664,               0.003664
                    130,                 1.3313,                0.73591,                 1.6103,                0.88431,                0.85785,                0.91989,                0.44976,                 1.5922,                0.74714,                 2.0874,              0.0036145,              0.0036145,              0.0036145
                    131,                 1.3359,                0.74885,                 1.6166,                0.87792,                 0.8569,                0.91357,                0.45903,                  1.567,                 0.7192,                  2.088,               0.003565,               0.003565,               0.003565
                    132,                  1.329,                0.75203,                  1.629,                0.85602,                0.87838,                0.90673,                0.46216,                 1.5691,                0.71587,                 2.0682,              0.0035155,              0.0035155,              0.0035155
                    133,                 1.3293,                0.74502,                 1.6175,                0.87828,                0.87459,                 0.9079,                0.44965,                 1.6051,                0.72664,                 2.1181,               0.003466,               0.003466,               0.003466
                    134,                  1.304,                0.73336,                 1.6047,                0.86819,                0.88501,                0.90198,                0.44362,                 1.5997,                0.72643,                 2.1088,              0.0034165,              0.0034165,              0.0034165
                    135,                 1.3384,                0.75727,                 1.6145,                0.90738,                 0.8483,                0.92362,                0.45948,                  1.568,                0.72154,                 2.0856,               0.003367,               0.003367,               0.003367
                    136,                 1.3287,                0.75878,                 1.6265,                0.91072,                0.84586,                0.89844,                0.44532,                 1.6177,                0.71793,                 2.1339,              0.0033175,              0.0033175,              0.0033175
                    137,                 1.3028,                0.74458,                 1.5967,                0.89788,                0.83307,                0.88873,                0.43945,                 1.6163,                0.75103,                 2.1244,               0.003268,               0.003268,               0.003268
                    138,                 1.3454,                0.76512,                 1.6232,                0.89423,                0.79844,                 0.8693,                0.42892,                 1.6289,                0.79791,                 2.1463,              0.0032185,              0.0032185,              0.0032185
                    139,                 1.3226,                0.75541,                 1.6182,                0.89349,                0.84334,                0.90432,                 0.4608,                 1.5875,                 0.7235,                 2.0974,               0.003169,               0.003169,               0.003169
                    140,                 1.3023,                0.74143,                 1.6086,                0.85038,                0.86286,                0.88396,                0.45404,                 1.5608,                0.72738,                 2.0538,              0.0031195,              0.0031195,              0.0031195
                    141,                  1.332,                0.74691,                 1.6334,                0.89384,                0.81743,                0.89851,                0.45665,                 1.5627,                 0.7399,                 2.0682,                0.00307,                0.00307,                0.00307
                    142,                 1.2878,                0.72122,                 1.5698,                0.86045,                0.85218,                0.90133,                0.45946,                 1.5587,                0.72252,                 2.0733,              0.0030205,              0.0030205,              0.0030205
