                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.3318,                 0.7481,                  1.254,                0.86691,                0.86229,                0.90405,                0.43028,                 1.5978,                  0.719,                 1.4765,               0.008317,               0.008317,               0.008317
                     36,                 1.3352,                 0.7555,                  1.258,                0.88024,                0.85989,                0.91442,                0.45468,                 1.5755,                0.67514,                  1.451,              0.0082675,              0.0082675,              0.0082675
                     37,                 1.3344,                0.72567,                 1.2457,                0.91154,                0.83336,                 0.9126,                0.46793,                 1.5788,                0.65388,                 1.4181,               0.008218,               0.008218,               0.008218
                     38,                 1.3154,                0.74074,                 1.2361,                0.90972,                0.86563,                0.93029,                0.47382,                 1.5819,                0.66661,                 1.4495,              0.0081685,              0.0081685,              0.0081685
                     39,                 1.3288,                0.74641,                 1.2582,                 0.8864,                0.84348,                0.91344,                0.46042,                  1.582,                0.67763,                 1.4216,               0.008119,               0.008119,               0.008119
                     40,                 1.3339,                0.74456,                 1.2549,                0.90256,                0.90268,                0.91868,                0.45349,                 1.6029,                0.66439,                 1.4622,              0.0080695,              0.0080695,              0.0080695
                     41,                 1.3317,                 0.7241,                 1.2504,                0.84758,                0.86023,                0.90217,                0.44998,                 1.5869,                0.67994,                 1.4512,                0.00802,                0.00802,                0.00802
                     42,                 1.3178,                0.73049,                 1.2416,                 0.8804,                0.86432,                0.90647,                0.45473,                 1.5849,                0.67177,                 1.4533,              0.0079705,              0.0079705,              0.0079705
                     43,                 1.2821,                0.69786,                 1.2191,                0.93303,                0.82098,                0.90189,                0.45403,                 1.5975,                0.66978,                 1.4466,               0.007921,               0.007921,               0.007921
                     44,                 1.3012,                0.71403,                 1.2322,                0.92982,                0.81934,                0.92019,                 0.4499,                 1.6038,                0.67734,                  1.455,              0.0078715,              0.0078715,              0.0078715
                     45,                 1.3215,                 0.7386,                 1.2475,                0.90694,                0.83956,                0.90983,                0.45811,                  1.584,                0.66699,                 1.4372,               0.007822,               0.007822,               0.007822
                     46,                 1.2766,                0.70365,                 1.2203,                0.84037,                0.87104,                0.90059,                0.44827,                 1.6041,                0.68205,                 1.4521,              0.0077725,              0.0077725,              0.0077725
                     47,                 1.3129,                0.73857,                 1.2359,                0.85363,                0.88778,                0.92029,                 0.4559,                 1.5746,                0.67256,                 1.4382,               0.007723,               0.007723,               0.007723
                     48,                 1.3076,                0.73129,                  1.243,                 0.8865,                0.88164,                 0.9146,                0.46377,                 1.5904,                0.65895,                  1.464,              0.0076735,              0.0076735,              0.0076735
                     49,                 1.2974,                0.72483,                   1.24,                0.90875,                0.83845,                0.90611,                0.44889,                 1.5861,                0.68631,                 1.4485,               0.007624,               0.007624,               0.007624
                     50,                 1.3074,                0.70835,                 1.2406,                0.88385,                0.85482,                0.90278,                0.43756,                 1.6171,                 0.6783,                 1.4807,              0.0075745,              0.0075745,              0.0075745
                     51,                 1.2961,                0.71742,                 1.2331,                0.90115,                0.82686,                0.88453,                0.44104,                 1.6217,                0.67652,                 1.4919,               0.007525,               0.007525,               0.007525
                     52,                 1.2893,                0.71092,                 1.2302,                0.88719,                0.85073,                0.89672,                0.44977,                 1.5902,                0.66276,                 1.4638,              0.0074755,              0.0074755,              0.0074755
                     53,                 1.2961,                0.73247,                 1.2325,                0.90205,                0.86779,                0.92056,                0.44852,                 1.6036,                0.67187,                 1.4548,               0.007426,               0.007426,               0.007426
                     54,                 1.2795,                0.70184,                 1.2152,                0.91562,                0.84256,                0.91165,                0.45522,                 1.6087,                0.66368,                 1.4776,              0.0073765,              0.0073765,              0.0073765
